Customer ID,Age,Gender,Marital Status,Occupation,Income Level,Education Level,Geographic Information,Location,Purchase History,Policy Start Date,Policy Renewal Date,Claim History,Coverage Amount,Premium Amount,Deductible,Policy Type,Preferred Communication Channel,Preferred Contact Time,Risk Profile,Credit Score,Driving Record,Life Events
77603,42,Male,Divorced,Artist,67618,Associate Degree,Lakshadweep,18783,4/20/2018,2/20/2022,1/3/2023,0,548597,2642,1177,Individual,Text,Morning,3,383,Clean,Retirement
25706,46,Female,Single,Doctor,77663,Doctorate,Rajasthan,50982,11/28/2023,6/27/2020,2/20/2024,1,332750,2199,1337,Group,Phone,Anytime,0,546,Major Violations,Marriage
7691,44,Male,Divorced,Manager,111810,Associate Degree,Goa,19747,8/7/2018,11/20/2019,11/19/2024,0,549896,2789,1311,Family,Mail,Afternoon,1,690,Accident,Marriage
87847,57,Female,Married,Entrepreneur,94380,Bachelor's Degree,Telangana,59670,11/14/2020,6/16/2019,12/8/2023,4,689832,3774,1370,Family,Email,Evening,2,613,DUI,Childbirth
94912,47,Female,Married,Engineer,106673,High School Diploma,Puducherry,32562,5/15/2022,1/22/2022,12/20/2023,5,775515,4489,902,Family,In-Person Meeting,Afternoon,3,537,DUI,Childbirth
30443,32,Male,Divorced,Nurse,92106,Associate Degree,Bihar,88644,12/21/2020,5/11/2018,4/19/2024,0,500615,1112,1403,Family,Text,Morning,0,540,Clean,Job Change
28549,54,Male,Single,Entrepreneur,97116,Doctorate,Assam,45308,11/12/2021,7/15/2023,1/26/2023,4,522530,3115,1172,Business,Text,Afternoon,2,625,DUI,Job Change
40298,44,Female,Divorced,Teacher,49270,Associate Degree,Sikkim,53764,10/1/2018,2/25/2018,12/12/2023,3,398332,2649,1272,Business,In-Person Meeting,Morning,0,546,Accident,Marriage
82684,54,Male,Married,Teacher,119030,Bachelor's Degree,Arunachal Pradesh,75029,9/2/2022,9/9/2020,12/25/2024,5,729006,2923,824,Family,Mail,Morning,1,720,Clean,Divorce
95366,42,Female,Married,Engineer,93749,High School Diploma,Andaman and Nicobar Islands,57456,2/12/2020,6/12/2021,1/20/2023,1,276914,2946,981,Family,Phone,Weekends,3,616,Accident,Divorce
35522,46,Male,Single,Manager,100772,Master's Degree,Haryana,87898,7/7/2018,3/15/2019,5/1/2023,5,525898,3109,1124,Business,In-Person Meeting,Weekends,3,647,Clean,Marriage
86165,53,Female,Widowed,Entrepreneur,105033,Associate Degree,Delhi,63094,5/25/2022,12/24/2020,6/8/2023,4,702352,2816,983,Group,In-Person Meeting,Afternoon,2,542,Clean,Job Change
1099,38,Male,Divorced,Artist,78445,Master's Degree,Arunachal Pradesh,82924,8/18/2018,9/17/2021,4/7/2024,3,495667,2124,1620,Family,Text,Weekends,0,530,Minor Violations,Job Change
42330,47,Female,Married,Manager,58775,Master's Degree,Assam,63644,12/19/2020,7/22/2021,7/13/2024,0,264628,1493,1606,Group,Phone,Morning,0,666,Major Violations,Job Change
79772,41,Female,Single,Artist,77148,Master's Degree,Uttarakhand,20069,12/28/2020,8/18/2019,6/10/2024,3,447305,2797,1363,Family,Mail,Afternoon,3,656,Major Violations,Retirement
94946,50,Male,Divorced,Salesperson,102824,High School Diploma,Kerala,54356,3/7/2020,6/1/2018,2/18/2024,2,512598,2780,1188,Group,In-Person Meeting,Morning,0,647,Minor Violations,Marriage
12939,41,Male,Divorced,Artist,73866,High School Diploma,Nagaland,81733,12/13/2020,7/21/2020,2/13/2023,1,401651,1991,1292,Business,Email,Weekends,0,550,Major Violations,Retirement
4410,42,Male,Separated,Teacher,92037,Bachelor's Degree,Manipur,35236,2/13/2023,6/13/2019,4/25/2023,1,774019,2823,1150,Business,Mail,Weekends,0,575,Major Violations,Childbirth
48007,46,Male,Separated,Doctor,61549,Doctorate,Chhattisgarh,87799,9/25/2019,11/13/2021,9/10/2024,0,338912,1452,1299,Group,Mail,Evening,0,698,DUI,Retirement
36985,49,Female,Married,Engineer,81351,Doctorate,Goa,75878,5/24/2020,2/7/2019,4/2/2023,4,708346,2937,1076,Group,Phone,Weekends,0,586,Major Violations,Job Change
2642,57,Male,Widowed,Nurse,82196,Associate Degree,Jharkhand,18663,6/10/2018,1/4/2022,3/21/2024,0,373015,2129,1054,Business,Phone,Evening,1,663,Minor Violations,Retirement
89741,45,Male,Single,Teacher,67855,Master's Degree,Tripura,36185,9/26/2018,5/5/2019,10/19/2023,4,496691,2584,1192,Family,Text,Weekends,1,667,Major Violations,Divorce
31004,44,Male,Married,Doctor,107225,Doctorate,Madhya Pradesh,66080,2/14/2023,11/23/2018,12/20/2024,5,560539,4209,1132,Individual,In-Person Meeting,Afternoon,3,447,Minor Violations,Job Change
79580,47,Female,Single,Salesperson,83848,Bachelor's Degree,Gujarat,73425,4/2/2021,1/8/2021,5/20/2023,5,682782,2908,1342,Group,Phone,Morning,2,542,Clean,Childbirth
10544,47,Female,Separated,Entrepreneur,96311,Doctorate,Delhi,44877,7/18/2022,8/9/2023,9/28/2024,5,490917,3423,1202,Individual,In-Person Meeting,Anytime,3,634,Clean,Childbirth
97747,58,Female,Married,Salesperson,93604,Associate Degree,Arunachal Pradesh,40225,8/22/2021,12/13/2018,11/27/2023,3,570769,3601,1258,Family,Text,Weekends,3,587,Major Violations,Divorce
39776,53,Male,Divorced,Teacher,67352,High School Diploma,Bihar,64572,2/18/2023,3/7/2022,2/14/2024,3,482543,2824,1239,Business,Email,Evening,1,546,DUI,Job Change
62446,45,Female,Separated,Lawyer,86905,Master's Degree,Himachal Pradesh,31247,3/6/2021,6/25/2020,9/15/2024,5,538395,3079,1432,Group,In-Person Meeting,Weekends,2,576,DUI,Retirement
72097,42,Male,Widowed,Salesperson,70121,Bachelor's Degree,Gujarat,67293,2/18/2019,11/9/2022,8/28/2024,1,485988,2434,1052,Family,Text,Morning,1,640,Minor Violations,Marriage
22748,46,Female,Separated,Entrepreneur,82200,Doctorate,Andhra Pradesh,86752,3/5/2019,5/12/2021,4/2/2023,2,597186,2952,1216,Family,Email,Afternoon,2,526,Major Violations,Divorce
6120,48,Female,Single,Lawyer,79950,Bachelor's Degree,Assam,59444,2/5/2018,6/20/2021,12/24/2023,4,414551,2358,1449,Group,Phone,Evening,0,463,Major Violations,Retirement
79178,44,Male,Divorced,Nurse,89647,High School Diploma,Kerala,22716,9/2/2019,5/24/2023,4/16/2023,3,495168,2777,1607,Business,In-Person Meeting,Anytime,0,594,Accident,Childbirth
10820,46,Male,Widowed,Teacher,107002,Associate Degree,Himachal Pradesh,65731,2/7/2018,3/23/2020,1/4/2024,5,554217,3495,1169,Family,Text,Afternoon,3,689,Major Violations,Job Change
25234,44,Male,Divorced,Salesperson,67901,Associate Degree,Dadra and Nagar Haveli,59312,6/6/2020,2/1/2023,1/23/2024,3,420101,2638,1751,Individual,Phone,Weekends,1,657,DUI,Divorce
96746,40,Male,Separated,Engineer,80377,Bachelor's Degree,Uttar Pradesh,56761,5/22/2021,5/9/2022,9/9/2024,5,700266,3138,1241,Group,Email,Weekends,3,579,Clean,Marriage
28968,33,Female,Separated,Engineer,69527,Doctorate,Madhya Pradesh,93422,2/8/2020,2/18/2023,12/7/2024,3,366331,1720,1535,Individual,Text,Morning,0,654,Clean,Childbirth
62609,57,Male,Single,Doctor,89905,Master's Degree,Himachal Pradesh,96320,12/7/2019,8/13/2022,11/14/2024,2,538655,1926,1449,Business,In-Person Meeting,Anytime,0,609,Clean,Marriage
37,32,Female,Divorced,Entrepreneur,62735,Associate Degree,Arunachal Pradesh,25431,7/3/2023,1/5/2020,8/20/2024,5,428068,2835,1348,Family,In-Person Meeting,Evening,1,598,DUI,Marriage
24488,46,Male,Widowed,Entrepreneur,85649,Associate Degree,Andhra Pradesh,67733,8/15/2019,6/1/2020,10/20/2023,1,860414,3852,985,Group,Phone,Morning,3,485,Accident,Marriage
38360,41,Male,Married,Doctor,117080,High School Diploma,Haryana,83642,6/17/2021,7/6/2023,6/4/2024,0,762208,2664,1189,Business,In-Person Meeting,Morning,1,597,Minor Violations,Job Change
44752,58,Male,Married,Entrepreneur,113381,Master's Degree,Jharkhand,59247,12/20/2019,3/11/2021,12/24/2024,1,711672,3791,1097,Business,Text,Anytime,2,509,Major Violations,Marriage
38038,44,Female,Single,Salesperson,81411,Associate Degree,Maharashtra,79655,1/6/2022,12/3/2018,7/25/2023,0,438928,3265,1270,Individual,Email,Afternoon,3,582,Major Violations,Marriage
3362,50,Female,Divorced,Lawyer,120244,Doctorate,Chandigarh,74694,1/13/2022,3/3/2020,5/24/2023,1,531661,3884,843,Individual,Mail,Morning,2,614,Major Violations,Marriage
67117,47,Male,Married,Artist,71670,High School Diploma,Himachal Pradesh,60647,7/4/2018,11/12/2021,7/24/2024,0,605028,2831,1124,Individual,Phone,Morning,1,556,Minor Violations,Divorce
29365,51,Male,Widowed,Engineer,87216,High School Diploma,Mizoram,60994,6/17/2022,1/2/2019,2/19/2023,3,585441,2953,1066,Group,Email,Morning,3,605,Clean,Marriage
71960,56,Male,Married,Doctor,65513,High School Diploma,Daman and Diu,47937,1/28/2018,6/10/2021,3/14/2024,0,501872,2606,1344,Family,Mail,Morning,1,582,DUI,Marriage
54636,41,Male,Divorced,Entrepreneur,100045,Bachelor's Degree,Nagaland,12224,2/6/2020,9/24/2023,2/5/2024,1,685745,3405,1203,Individual,Mail,Evening,2,512,Major Violations,Retirement
67357,47,Male,Single,Engineer,83821,Bachelor's Degree,Madhya Pradesh,74639,2/19/2018,11/25/2021,5/26/2023,0,604859,3360,1145,Individual,Email,Weekends,2,557,Major Violations,Childbirth
12821,49,Female,Married,Artist,63082,Master's Degree,Maharashtra,93086,1/14/2021,9/28/2020,7/5/2023,3,534190,3181,1090,Group,In-Person Meeting,Evening,2,578,Major Violations,Divorce
36815,51,Male,Widowed,Nurse,79884,Doctorate,Andaman and Nicobar Islands,44572,7/16/2023,7/26/2022,5/8/2023,0,560442,2139,1166,Group,Phone,Evening,0,630,Accident,Job Change
27499,51,Male,Single,Salesperson,90363,Master's Degree,Uttarakhand,19300,4/17/2018,6/2/2020,4/19/2023,4,592152,3574,1055,Group,In-Person Meeting,Morning,2,534,Minor Violations,Marriage
34510,48,Female,Married,Nurse,69250,Master's Degree,Haryana,39670,5/7/2020,5/26/2023,3/24/2023,2,584193,3036,1245,Family,Phone,Weekends,2,579,Accident,Divorce
28162,49,Male,Married,Engineer,92142,High School Diploma,Lakshadweep,38308,9/6/2022,9/7/2022,2/9/2024,3,628738,3634,926,Family,Mail,Anytime,3,533,DUI,Job Change
34697,50,Female,Divorced,Salesperson,126180,Master's Degree,Bihar,87940,4/22/2023,7/3/2022,3/18/2024,5,683610,4205,1151,Individual,Email,Anytime,2,459,Minor Violations,Divorce
74686,53,Female,Single,Salesperson,71386,Master's Degree,Assam,44908,7/14/2023,3/1/2019,11/15/2024,3,484857,1514,1436,Group,Text,Afternoon,0,538,Clean,Job Change
46131,43,Female,Divorced,Teacher,89188,Doctorate,Goa,23250,9/12/2023,7/21/2018,12/4/2024,1,413624,2394,1404,Business,Mail,Weekends,0,725,Accident,Childbirth
60437,40,Male,Married,Manager,81982,High School Diploma,Himachal Pradesh,46925,3/12/2018,12/22/2018,12/1/2023,4,378268,2402,1321,Family,In-Person Meeting,Evening,0,593,Major Violations,Divorce
12023,50,Male,Widowed,Lawyer,126650,Associate Degree,Tamil Nadu,73846,3/1/2022,8/24/2020,3/25/2024,4,717925,2793,1165,Business,In-Person Meeting,Morning,2,568,Clean,Job Change
72889,41,Male,Single,Salesperson,94890,Associate Degree,Jharkhand,46746,7/23/2022,10/1/2022,8/20/2024,4,656038,3109,1232,Family,Text,Afternoon,1,573,DUI,Marriage
96549,49,Male,Divorced,Nurse,100676,Associate Degree,Assam,57808,11/13/2021,5/10/2021,1/25/2023,4,659095,3273,909,Individual,Phone,Afternoon,1,637,Clean,Marriage
31845,50,Female,Widowed,Teacher,102856,Doctorate,West Bengal,60688,3/27/2020,10/11/2021,5/16/2023,3,582944,3049,1401,Individual,Email,Weekends,1,576,Minor Violations,Job Change
95467,42,Male,Widowed,Lawyer,66376,High School Diploma,Uttar Pradesh,73699,5/3/2018,8/5/2020,4/13/2024,1,505233,2213,1074,Family,Phone,Morning,1,572,Major Violations,Retirement
90971,48,Male,Divorced,Doctor,107660,Associate Degree,Manipur,29965,3/2/2018,11/4/2020,9/28/2023,3,474083,2878,1033,Group,Text,Evening,2,576,Clean,Childbirth
40154,46,Male,Divorced,Lawyer,133718,Doctorate,Lakshadweep,94314,2/11/2021,8/4/2019,1/5/2023,2,617341,3145,936,Group,Email,Afternoon,1,556,Minor Violations,Divorce
71647,52,Female,Single,Salesperson,105060,High School Diploma,Gujarat,32551,3/28/2019,10/20/2023,9/9/2023,5,526259,3850,959,Individual,In-Person Meeting,Evening,1,592,DUI,Childbirth
45713,39,Female,Married,Manager,74440,Doctorate,Chandigarh,81031,10/7/2020,11/11/2020,11/23/2024,0,225735,1704,1351,Business,Text,Morning,1,705,DUI,Retirement
88579,35,Male,Widowed,Teacher,102812,Doctorate,Himachal Pradesh,36755,4/17/2018,5/1/2019,12/17/2023,3,538792,2321,1209,Family,In-Person Meeting,Anytime,3,587,Clean,Retirement
89224,40,Male,Divorced,Entrepreneur,72959,Associate Degree,Assam,10492,10/16/2019,8/28/2020,1/21/2023,1,379278,2366,1163,Business,Phone,Weekends,1,499,Minor Violations,Divorce
85342,42,Male,Separated,Engineer,59661,Bachelor's Degree,Karnataka,75318,5/26/2021,6/1/2018,5/21/2024,5,627662,3352,1229,Group,In-Person Meeting,Evening,3,626,Major Violations,Job Change
69829,43,Male,Married,Entrepreneur,85715,Bachelor's Degree,Uttar Pradesh,83419,11/14/2021,1/9/2023,2/3/2023,0,455084,1875,1296,Group,Phone,Morning,0,627,Minor Violations,Divorce
15727,37,Male,Married,Salesperson,91138,Master's Degree,Uttar Pradesh,60636,6/9/2020,6/7/2018,4/21/2024,1,334644,2534,1327,Family,In-Person Meeting,Evening,1,610,Major Violations,Childbirth
17080,46,Male,Divorced,Manager,87639,Doctorate,Gujarat,85187,9/27/2020,12/27/2018,10/11/2023,4,703881,2508,1144,Group,In-Person Meeting,Evening,1,549,Clean,Job Change
72450,42,Female,Divorced,Manager,65878,Doctorate,Uttarakhand,52719,7/9/2023,11/23/2018,1/14/2024,0,446554,1537,1517,Business,Phone,Evening,0,456,Clean,Childbirth
96831,45,Female,Widowed,Salesperson,94589,Associate Degree,Manipur,99049,4/25/2021,12/24/2020,5/21/2024,4,572610,3591,885,Business,In-Person Meeting,Anytime,3,591,Accident,Job Change
37702,44,Male,Single,Teacher,77488,Associate Degree,Goa,73785,9/11/2019,9/21/2023,8/5/2024,1,440941,1809,1637,Group,Phone,Morning,0,573,Major Violations,Divorce
28149,48,Male,Widowed,Teacher,101790,Doctorate,Andaman and Nicobar Islands,75128,9/6/2022,7/6/2022,2/15/2023,4,563889,2754,913,Group,In-Person Meeting,Weekends,0,509,Minor Violations,Retirement
15012,49,Male,Single,Doctor,91152,Doctorate,Goa,13049,8/10/2022,8/2/2023,9/15/2024,5,673701,3521,1152,Family,In-Person Meeting,Weekends,3,582,DUI,Retirement
48402,43,Male,Married,Doctor,101399,Doctorate,Assam,51770,5/27/2023,8/13/2018,3/28/2024,2,438733,2513,1058,Individual,Email,Afternoon,2,679,Clean,Job Change
77244,48,Female,Married,Entrepreneur,85883,Doctorate,Daman and Diu,36103,4/9/2023,3/6/2021,9/10/2023,5,689540,4332,1191,Individual,Text,Weekends,3,520,Accident,Divorce
79442,54,Female,Married,Teacher,87828,Bachelor's Degree,Sikkim,41912,12/9/2019,12/18/2018,5/12/2024,1,848188,3930,1094,Group,Email,Morning,3,547,DUI,Marriage
13384,36,Male,Widowed,Engineer,53442,Master's Degree,Uttarakhand,44919,9/5/2023,10/2/2023,11/22/2023,4,228524,1952,1527,Individual,Text,Afternoon,0,631,Minor Violations,Job Change
63526,47,Male,Married,Artist,82476,High School Diploma,Telangana,63545,9/19/2019,1/20/2023,3/7/2023,2,660149,2951,1338,Group,Phone,Afternoon,0,569,Accident,Marriage
5247,46,Female,Divorced,Manager,88650,High School Diploma,Delhi,69072,10/19/2018,11/7/2020,10/25/2023,0,613355,3453,1225,Family,In-Person Meeting,Anytime,3,522,Major Violations,Childbirth
33436,45,Female,Divorced,Salesperson,105521,Master's Degree,Andhra Pradesh,63425,4/19/2022,11/17/2020,6/28/2024,0,556947,2560,1351,Family,Email,Anytime,1,566,Accident,Divorce
86742,43,Female,Single,Engineer,56418,Master's Degree,West Bengal,82371,1/17/2022,1/27/2022,6/22/2024,2,347482,1474,1142,Family,Phone,Morning,0,581,Clean,Childbirth
14878,36,Female,Divorced,Doctor,88595,Doctorate,West Bengal,94980,7/3/2020,12/14/2019,12/27/2023,5,569889,2971,912,Group,In-Person Meeting,Afternoon,3,558,Clean,Job Change
75236,42,Male,Separated,Entrepreneur,86207,Doctorate,Uttar Pradesh,84427,9/12/2020,3/17/2018,8/16/2023,2,439294,2508,1269,Group,Email,Weekends,3,631,Clean,Childbirth
60672,51,Male,Separated,Manager,83595,Master's Degree,Chhattisgarh,38616,7/17/2023,12/25/2021,1/3/2024,5,509161,4057,1293,Family,Email,Weekends,3,412,Accident,Marriage
85452,43,Female,Divorced,Lawyer,69897,Associate Degree,Chandigarh,86069,9/5/2021,7/21/2019,3/1/2024,4,439424,2138,1335,Individual,Text,Evening,1,824,Clean,Divorce
87615,54,Female,Divorced,Artist,104958,High School Diploma,Haryana,85648,10/16/2021,6/28/2022,8/26/2024,2,637569,3282,1096,Business,Phone,Morning,3,548,Clean,Childbirth
15451,45,Male,Divorced,Salesperson,65365,Doctorate,Arunachal Pradesh,82371,2/18/2019,8/13/2020,9/22/2024,3,362308,1944,1170,Group,Email,Morning,0,559,Clean,Marriage
23435,42,Male,Separated,Manager,96270,High School Diploma,Jharkhand,35021,8/25/2018,10/18/2021,1/21/2024,1,428488,1611,1113,Business,Mail,Weekends,1,628,Clean,Divorce
75283,41,Male,Widowed,Doctor,96831,Doctorate,Manipur,16805,11/20/2023,4/26/2022,2/21/2024,1,596442,3011,1230,Group,Phone,Evening,3,549,Major Violations,Job Change
83055,50,Female,Married,Doctor,69999,Associate Degree,Rajasthan,75225,4/19/2018,3/2/2020,6/7/2023,2,632413,2837,1107,Group,Phone,Morning,0,673,Major Violations,Marriage
65034,51,Female,Single,Engineer,73718,High School Diploma,Andhra Pradesh,46991,2/3/2019,4/21/2019,5/2/2024,3,567083,3748,949,Individual,Phone,Evening,3,546,DUI,Divorce
36530,40,Male,Single,Manager,72341,Master's Degree,Chhattisgarh,78552,6/11/2018,5/27/2023,1/24/2023,0,403556,1299,1764,Individual,Phone,Morning,0,649,Clean,Childbirth
2732,53,Female,Married,Manager,89745,Doctorate,Lakshadweep,72341,5/7/2020,10/25/2022,5/20/2023,4,519019,3458,1071,Business,Mail,Anytime,2,570,Major Violations,Job Change
77952,40,Female,Widowed,Teacher,105764,Master's Degree,Bihar,41706,2/3/2022,6/13/2021,2/6/2023,5,619811,4182,1356,Individual,In-Person Meeting,Afternoon,3,632,Major Violations,Childbirth
2581,46,Female,Married,Teacher,93113,Bachelor's Degree,Madhya Pradesh,84700,2/20/2021,1/26/2019,1/12/2024,2,564988,3408,980,Family,Phone,Weekends,3,552,Major Violations,Job Change
88058,45,Female,Separated,Salesperson,97715,Bachelor's Degree,Himachal Pradesh,67543,4/6/2018,7/11/2022,6/1/2024,0,457228,2127,1202,Family,Phone,Morning,1,570,Minor Violations,Job Change
2636,41,Male,Divorced,Lawyer,66795,Bachelor's Degree,Uttar Pradesh,45148,3/21/2022,10/7/2018,4/3/2023,0,296961,1853,1274,Family,Mail,Weekends,1,608,DUI,Retirement
72892,49,Male,Widowed,Manager,107590,High School Diploma,Manipur,69713,9/20/2023,3/6/2019,12/12/2023,5,587688,3715,1182,Group,In-Person Meeting,Weekends,3,532,Major Violations,Retirement
32172,40,Female,Divorced,Artist,96314,Bachelor's Degree,Karnataka,84851,8/5/2021,3/28/2020,9/6/2023,1,436225,1919,1482,Individual,Phone,Afternoon,0,671,Clean,Marriage
88057,44,Female,Divorced,Teacher,94663,Doctorate,Uttarakhand,65303,11/3/2019,4/27/2019,1/14/2024,0,440012,2090,1266,Family,Text,Morning,2,633,Clean,Marriage
29881,46,Male,Married,Doctor,98992,Master's Degree,Andhra Pradesh,20482,4/6/2020,3/28/2018,1/26/2023,2,264002,1791,1150,Group,Mail,Morning,1,559,Clean,Retirement
69703,38,Male,Divorced,Teacher,74384,Associate Degree,Uttarakhand,87449,9/28/2020,4/27/2019,8/15/2023,2,357748,2455,1642,Group,Email,Morning,1,628,Major Violations,Marriage
94824,45,Male,Married,Entrepreneur,89341,High School Diploma,Daman and Diu,49620,11/14/2021,3/10/2021,4/2/2024,4,344868,2169,1240,Group,Mail,Evening,0,566,Clean,Childbirth
11017,35,Male,Divorced,Salesperson,89835,High School Diploma,Maharashtra,65666,12/11/2020,11/17/2019,5/15/2024,4,653149,3830,1315,Group,In-Person Meeting,Weekends,3,520,Major Violations,Marriage
70504,40,Female,Divorced,Entrepreneur,79833,High School Diploma,Uttarakhand,61410,2/21/2022,4/22/2020,11/24/2023,4,457804,3344,981,Business,Phone,Afternoon,3,660,Major Violations,Retirement
77454,55,Male,Widowed,Nurse,95286,Doctorate,Chandigarh,16607,2/16/2021,10/10/2021,12/22/2023,4,561686,3053,1219,Individual,Mail,Afternoon,1,507,Clean,Childbirth
75692,39,Female,Separated,Doctor,84650,High School Diploma,Bihar,80911,9/2/2019,10/4/2021,1/26/2023,2,361825,2676,1331,Individual,Email,Afternoon,2,674,DUI,Job Change
51360,40,Male,Married,Salesperson,67208,Doctorate,Lakshadweep,12299,1/10/2023,12/27/2023,5/22/2024,5,449828,2746,1270,Individual,Mail,Weekends,1,625,Clean,Childbirth
35120,41,Male,Separated,Engineer,98887,Bachelor's Degree,Chandigarh,18555,5/26/2023,11/23/2019,3/14/2024,2,565711,2188,1068,Group,Text,Evening,1,624,Clean,Marriage
88877,51,Female,Widowed,Engineer,119157,High School Diploma,Madhya Pradesh,18395,2/27/2021,2/2/2022,1/23/2023,2,507556,2577,1395,Family,Phone,Morning,1,581,Minor Violations,Retirement
57584,48,Male,Married,Doctor,111701,Master's Degree,Andaman and Nicobar Islands,63937,10/1/2018,4/22/2021,9/15/2024,3,593795,2636,1189,Business,Mail,Anytime,2,535,Clean,Job Change
88888,41,Male,Separated,Doctor,83129,Associate Degree,West Bengal,37983,4/13/2020,8/24/2020,1/9/2024,2,442402,2772,1117,Group,Mail,Afternoon,1,565,Major Violations,Childbirth
74041,48,Female,Widowed,Nurse,71854,Bachelor's Degree,Andhra Pradesh,87743,5/16/2019,1/17/2020,2/13/2023,4,572017,3420,1136,Individual,In-Person Meeting,Morning,2,627,Accident,Retirement
66867,51,Female,Divorced,Manager,69139,Master's Degree,Lakshadweep,46203,1/11/2020,3/14/2018,4/9/2023,0,408872,1826,1226,Family,Phone,Afternoon,1,597,Clean,Marriage
38595,50,Male,Married,Doctor,84697,Bachelor's Degree,Madhya Pradesh,95811,11/21/2023,11/8/2023,8/4/2023,2,618622,3451,1102,Group,Phone,Anytime,2,546,Minor Violations,Marriage
1169,45,Female,Separated,Doctor,64923,Master's Degree,Gujarat,42924,11/11/2023,6/2/2022,10/14/2024,1,647625,3280,1246,Family,Mail,Morning,3,510,DUI,Marriage
